fuelbeds,area,fm_duff,fm_1000hr,can_con_pct,shrub_black_pct,pile_black_pct,units,ecoregion,fm_litter,season
325_512,100,30,60,20,80,90,tons,western,30,fall
325_513,100,30,60,20,80,90,tons,western,30,fall
325_521,100,30,60,20,80,90,tons,western,30,fall
325_522,100,30,60,20,80,90,tons,western,30,fall
325_523,100,30,60,20,80,90,tons,western,30,fall
325_531,100,30,60,20,80,90,tons,western,30,fall
325_532,100,30,60,20,80,90,tons,western,30,fall
325_533,100,30,60,20,80,90,tons,western,30,fall
326_111,100,30,60,20,80,90,tons,western,30,fall
326_112,100,30,60,20,80,90,tons,western,30,fall
326_113,100,30,60,20,80,90,tons,western,30,fall
326_121,100,30,60,20,80,90,tons,western,30,fall
326_122,100,30,60,20,80,90,tons,western,30,fall
326_123,100,30,60,20,80,90,tons,western,30,fall
326_131,100,30,60,20,80,90,tons,western,30,fall
326_132,100,30,60,20,80,90,tons,western,30,fall
326_133,100,30,60,20,80,90,tons,western,30,fall
327_111,100,30,60,20,80,90,tons,western,30,fall
327_112,100,30,60,20,80,90,tons,western,30,fall
327_113,100,30,60,20,80,90,tons,western,30,fall
327_121,100,30,60,20,80,90,tons,western,30,fall
327_122,100,30,60,20,80,90,tons,western,30,fall
327_123,100,30,60,20,80,90,tons,western,30,fall
327_131,100,30,60,20,80,90,tons,western,30,fall
327_132,100,30,60,20,80,90,tons,western,30,fall
327_133,100,30,60,20,80,90,tons,western,30,fall
328_111,100,30,60,20,80,90,tons,western,30,fall
328_112,100,30,60,20,80,90,tons,western,30,fall
328_113,100,30,60,20,80,90,tons,western,30,fall
328_121,100,30,60,20,80,90,tons,western,30,fall
328_122,100,30,60,20,80,90,tons,western,30,fall
328_123,100,30,60,20,80,90,tons,western,30,fall
328_131,100,30,60,20,80,90,tons,western,30,fall
328_132,100,30,60,20,80,90,tons,western,30,fall
328_133,100,30,60,20,80,90,tons,western,30,fall
328_211,100,30,60,20,80,90,tons,western,30,fall
328_212,100,30,60,20,80,90,tons,western,30,fall
328_213,100,30,60,20,80,90,tons,western,30,fall
328_221,100,30,60,20,80,90,tons,western,30,fall
328_222,100,30,60,20,80,90,tons,western,30,fall
328_223,100,30,60,20,80,90,tons,western,30,fall
328_231,100,30,60,20,80,90,tons,western,30,fall
328_232,100,30,60,20,80,90,tons,western,30,fall
328_233,100,30,60,20,80,90,tons,western,30,fall
328_311,100,30,60,20,80,90,tons,western,30,fall
328_312,100,30,60,20,80,90,tons,western,30,fall
328_313,100,30,60,20,80,90,tons,western,30,fall
328_321,100,30,60,20,80,90,tons,western,30,fall
328_322,100,30,60,20,80,90,tons,western,30,fall
328_323,100,30,60,20,80,90,tons,western,30,fall
328_331,100,30,60,20,80,90,tons,western,30,fall
328_332,100,30,60,20,80,90,tons,western,30,fall
328_333,100,30,60,20,80,90,tons,western,30,fall
328_411,100,30,60,20,80,90,tons,western,30,fall
328_412,100,30,60,20,80,90,tons,western,30,fall
328_413,100,30,60,20,80,90,tons,western,30,fall
328_421,100,30,60,20,80,90,tons,western,30,fall
328_422,100,30,60,20,80,90,tons,western,30,fall
328_423,100,30,60,20,80,90,tons,western,30,fall
328_431,100,30,60,20,80,90,tons,western,30,fall
328_432,100,30,60,20,80,90,tons,western,30,fall
328_433,100,30,60,20,80,90,tons,western,30,fall
329_111,100,30,60,20,80,90,tons,western,30,fall
329_112,100,30,60,20,80,90,tons,western,30,fall
329_113,100,30,60,20,80,90,tons,western,30,fall
329_121,100,30,60,20,80,90,tons,western,30,fall
329_122,100,30,60,20,80,90,tons,western,30,fall
329_123,100,30,60,20,80,90,tons,western,30,fall
329_131,100,30,60,20,80,90,tons,western,30,fall
329_132,100,30,60,20,80,90,tons,western,30,fall
329_133,100,30,60,20,80,90,tons,western,30,fall
330_111,100,30,60,20,80,90,tons,western,30,fall
330_112,100,30,60,20,80,90,tons,western,30,fall
330_113,100,30,60,20,80,90,tons,western,30,fall
330_121,100,30,60,20,80,90,tons,western,30,fall
330_122,100,30,60,20,80,90,tons,western,30,fall
330_123,100,30,60,20,80,90,tons,western,30,fall
330_131,100,30,60,20,80,90,tons,western,30,fall
330_132,100,30,60,20,80,90,tons,western,30,fall
330_133,100,30,60,20,80,90,tons,western,30,fall
331_111,100,30,60,20,80,90,tons,western,30,fall
331_112,100,30,60,20,80,90,tons,western,30,fall
331_113,100,30,60,20,80,90,tons,western,30,fall
331_121,100,30,60,20,80,90,tons,western,30,fall
331_122,100,30,60,20,80,90,tons,western,30,fall
331_123,100,30,60,20,80,90,tons,western,30,fall
331_131,100,30,60,20,80,90,tons,western,30,fall
331_132,100,30,60,20,80,90,tons,western,30,fall
331_133,100,30,60,20,80,90,tons,western,30,fall
332_111,100,30,60,20,80,90,tons,western,30,fall
332_112,100,30,60,20,80,90,tons,western,30,fall
332_113,100,30,60,20,80,90,tons,western,30,fall
332_121,100,30,60,20,80,90,tons,western,30,fall
332_122,100,30,60,20,80,90,tons,western,30,fall
332_123,100,30,60,20,80,90,tons,western,30,fall
332_131,100,30,60,20,80,90,tons,western,30,fall
332_132,100,30,60,20,80,90,tons,western,30,fall
332_133,100,30,60,20,80,90,tons,western,30,fall
332_211,100,30,60,20,80,90,tons,western,30,fall
332_212,100,30,60,20,80,90,tons,western,30,fall
332_213,100,30,60,20,80,90,tons,western,30,fall
332_221,100,30,60,20,80,90,tons,western,30,fall
332_222,100,30,60,20,80,90,tons,western,30,fall
332_223,100,30,60,20,80,90,tons,western,30,fall
332_231,100,30,60,20,80,90,tons,western,30,fall
332_232,100,30,60,20,80,90,tons,western,30,fall
332_233,100,30,60,20,80,90,tons,western,30,fall
332_311,100,30,60,20,80,90,tons,western,30,fall
332_312,100,30,60,20,80,90,tons,western,30,fall
332_313,100,30,60,20,80,90,tons,western,30,fall
332_321,100,30,60,20,80,90,tons,western,30,fall
332_322,100,30,60,20,80,90,tons,western,30,fall
332_323,100,30,60,20,80,90,tons,western,30,fall
332_331,100,30,60,20,80,90,tons,western,30,fall
332_332,100,30,60,20,80,90,tons,western,30,fall
332_333,100,30,60,20,80,90,tons,western,30,fall
332_411,100,30,60,20,80,90,tons,western,30,fall
332_412,100,30,60,20,80,90,tons,western,30,fall
332_413,100,30,60,20,80,90,tons,western,30,fall
332_421,100,30,60,20,80,90,tons,western,30,fall
332_422,100,30,60,20,80,90,tons,western,30,fall
332_423,100,30,60,20,80,90,tons,western,30,fall
332_431,100,30,60,20,80,90,tons,western,30,fall
332_432,100,30,60,20,80,90,tons,western,30,fall
332_433,100,30,60,20,80,90,tons,western,30,fall
332_511,100,30,60,20,80,90,tons,western,30,fall
332_512,100,30,60,20,80,90,tons,western,30,fall
332_513,100,30,60,20,80,90,tons,western,30,fall
332_521,100,30,60,20,80,90,tons,western,30,fall
332_522,100,30,60,20,80,90,tons,western,30,fall
332_523,100,30,60,20,80,90,tons,western,30,fall
332_531,100,30,60,20,80,90,tons,western,30,fall
332_532,100,30,60,20,80,90,tons,western,30,fall
332_533,100,30,60,20,80,90,tons,western,30,fall
333_111,100,30,60,20,80,90,tons,western,30,fall
333_112,100,30,60,20,80,90,tons,western,30,fall
333_113,100,30,60,20,80,90,tons,western,30,fall
333_121,100,30,60,20,80,90,tons,western,30,fall
333_122,100,30,60,20,80,90,tons,western,30,fall
333_123,100,30,60,20,80,90,tons,western,30,fall
333_131,100,30,60,20,80,90,tons,western,30,fall
333_132,100,30,60,20,80,90,tons,western,30,fall
333_133,100,30,60,20,80,90,tons,western,30,fall
334_111,100,30,60,20,80,90,tons,western,30,fall
334_112,100,30,60,20,80,90,tons,western,30,fall
334_113,100,30,60,20,80,90,tons,western,30,fall
334_121,100,30,60,20,80,90,tons,western,30,fall
334_122,100,30,60,20,80,90,tons,western,30,fall
334_123,100,30,60,20,80,90,tons,western,30,fall
334_131,100,30,60,20,80,90,tons,western,30,fall
334_132,100,30,60,20,80,90,tons,western,30,fall
334_133,100,30,60,20,80,90,tons,western,30,fall
335_111,100,30,60,20,80,90,tons,western,30,fall
335_112,100,30,60,20,80,90,tons,western,30,fall
335_113,100,30,60,20,80,90,tons,western,30,fall
335_121,100,30,60,20,80,90,tons,western,30,fall
335_122,100,30,60,20,80,90,tons,western,30,fall
335_123,100,30,60,20,80,90,tons,western,30,fall
335_131,100,30,60,20,80,90,tons,western,30,fall
335_132,100,30,60,20,80,90,tons,western,30,fall
335_133,100,30,60,20,80,90,tons,western,30,fall
336_111,100,30,60,20,80,90,tons,western,30,fall
336_112,100,30,60,20,80,90,tons,western,30,fall
336_113,100,30,60,20,80,90,tons,western,30,fall
336_121,100,30,60,20,80,90,tons,western,30,fall
336_122,100,30,60,20,80,90,tons,western,30,fall
336_123,100,30,60,20,80,90,tons,western,30,fall
336_131,100,30,60,20,80,90,tons,western,30,fall
336_132,100,30,60,20,80,90,tons,western,30,fall
336_133,100,30,60,20,80,90,tons,western,30,fall
337_111,100,30,60,20,80,90,tons,western,30,fall
337_112,100,30,60,20,80,90,tons,western,30,fall
337_113,100,30,60,20,80,90,tons,western,30,fall
337_121,100,30,60,20,80,90,tons,western,30,fall
337_122,100,30,60,20,80,90,tons,western,30,fall
337_123,100,30,60,20,80,90,tons,western,30,fall
337_131,100,30,60,20,80,90,tons,western,30,fall
337_132,100,30,60,20,80,90,tons,western,30,fall
337_133,100,30,60,20,80,90,tons,western,30,fall
338_111,100,30,60,20,80,90,tons,western,30,fall
338_112,100,30,60,20,80,90,tons,western,30,fall
338_113,100,30,60,20,80,90,tons,western,30,fall
338_121,100,30,60,20,80,90,tons,western,30,fall
338_122,100,30,60,20,80,90,tons,western,30,fall
338_123,100,30,60,20,80,90,tons,western,30,fall
338_131,100,30,60,20,80,90,tons,western,30,fall
338_132,100,30,60,20,80,90,tons,western,30,fall
338_133,100,30,60,20,80,90,tons,western,30,fall
339_111,100,30,60,20,80,90,tons,western,30,fall
339_112,100,30,60,20,80,90,tons,western,30,fall
339_113,100,30,60,20,80,90,tons,western,30,fall
339_121,100,30,60,20,80,90,tons,western,30,fall
339_122,100,30,60,20,80,90,tons,western,30,fall
339_123,100,30,60,20,80,90,tons,western,30,fall
339_131,100,30,60,20,80,90,tons,western,30,fall
339_132,100,30,60,20,80,90,tons,western,30,fall
339_133,100,30,60,20,80,90,tons,western,30,fall
340_111,100,30,60,20,80,90,tons,western,30,fall
340_112,100,30,60,20,80,90,tons,western,30,fall
340_113,100,30,60,20,80,90,tons,western,30,fall
340_121,100,30,60,20,80,90,tons,western,30,fall
340_122,100,30,60,20,80,90,tons,western,30,fall
340_123,100,30,60,20,80,90,tons,western,30,fall
340_131,100,30,60,20,80,90,tons,western,30,fall
340_132,100,30,60,20,80,90,tons,western,30,fall
340_133,100,30,60,20,80,90,tons,western,30,fall
341_111,100,30,60,20,80,90,tons,western,30,fall
341_112,100,30,60,20,80,90,tons,western,30,fall
341_113,100,30,60,20,80,90,tons,western,30,fall
341_121,100,30,60,20,80,90,tons,western,30,fall
341_122,100,30,60,20,80,90,tons,western,30,fall
341_123,100,30,60,20,80,90,tons,western,30,fall
341_131,100,30,60,20,80,90,tons,western,30,fall
341_132,100,30,60,20,80,90,tons,western,30,fall
341_133,100,30,60,20,80,90,tons,western,30,fall
342_111,100,30,60,20,80,90,tons,western,30,fall
342_112,100,30,60,20,80,90,tons,western,30,fall
342_113,100,30,60,20,80,90,tons,western,30,fall
342_121,100,30,60,20,80,90,tons,western,30,fall
342_122,100,30,60,20,80,90,tons,western,30,fall
342_123,100,30,60,20,80,90,tons,western,30,fall
342_131,100,30,60,20,80,90,tons,western,30,fall
342_132,100,30,60,20,80,90,tons,western,30,fall
342_133,100,30,60,20,80,90,tons,western,30,fall
343_111,100,30,60,20,80,90,tons,western,30,fall
343_112,100,30,60,20,80,90,tons,western,30,fall
343_113,100,30,60,20,80,90,tons,western,30,fall
343_121,100,30,60,20,80,90,tons,western,30,fall
343_122,100,30,60,20,80,90,tons,western,30,fall
343_123,100,30,60,20,80,90,tons,western,30,fall
343_131,100,30,60,20,80,90,tons,western,30,fall
343_132,100,30,60,20,80,90,tons,western,30,fall
343_133,100,30,60,20,80,90,tons,western,30,fall
344_111,100,30,60,20,80,90,tons,western,30,fall
344_112,100,30,60,20,80,90,tons,western,30,fall
344_113,100,30,60,20,80,90,tons,western,30,fall
344_121,100,30,60,20,80,90,tons,western,30,fall
344_122,100,30,60,20,80,90,tons,western,30,fall
344_123,100,30,60,20,80,90,tons,western,30,fall
344_131,100,30,60,20,80,90,tons,western,30,fall
344_132,100,30,60,20,80,90,tons,western,30,fall
344_133,100,30,60,20,80,90,tons,western,30,fall
345_111,100,30,60,20,80,90,tons,western,30,fall
345_112,100,30,60,20,80,90,tons,western,30,fall
345_113,100,30,60,20,80,90,tons,western,30,fall
345_121,100,30,60,20,80,90,tons,western,30,fall
345_122,100,30,60,20,80,90,tons,western,30,fall
345_123,100,30,60,20,80,90,tons,western,30,fall
345_131,100,30,60,20,80,90,tons,western,30,fall
345_132,100,30,60,20,80,90,tons,western,30,fall
345_133,100,30,60,20,80,90,tons,western,30,fall
346_111,100,30,60,20,80,90,tons,western,30,fall
346_112,100,30,60,20,80,90,tons,western,30,fall
346_113,100,30,60,20,80,90,tons,western,30,fall
346_121,100,30,60,20,80,90,tons,western,30,fall
346_122,100,30,60,20,80,90,tons,western,30,fall
346_123,100,30,60,20,80,90,tons,western,30,fall
346_131,100,30,60,20,80,90,tons,western,30,fall
346_132,100,30,60,20,80,90,tons,western,30,fall
346_133,100,30,60,20,80,90,tons,western,30,fall
347_111,100,30,60,20,80,90,tons,western,30,fall
347_112,100,30,60,20,80,90,tons,western,30,fall
347_113,100,30,60,20,80,90,tons,western,30,fall
347_121,100,30,60,20,80,90,tons,western,30,fall
347_122,100,30,60,20,80,90,tons,western,30,fall
347_123,100,30,60,20,80,90,tons,western,30,fall
347_131,100,30,60,20,80,90,tons,western,30,fall
347_132,100,30,60,20,80,90,tons,western,30,fall
347_133,100,30,60,20,80,90,tons,western,30,fall
348_111,100,30,60,20,80,90,tons,western,30,fall
348_112,100,30,60,20,80,90,tons,western,30,fall
348_113,100,30,60,20,80,90,tons,western,30,fall
348_121,100,30,60,20,80,90,tons,western,30,fall
348_122,100,30,60,20,80,90,tons,western,30,fall
348_123,100,30,60,20,80,90,tons,western,30,fall
348_131,100,30,60,20,80,90,tons,western,30,fall
348_132,100,30,60,20,80,90,tons,western,30,fall
348_133,100,30,60,20,80,90,tons,western,30,fall
349_111,100,30,60,20,80,90,tons,western,30,fall
349_112,100,30,60,20,80,90,tons,western,30,fall
349_113,100,30,60,20,80,90,tons,western,30,fall
349_121,100,30,60,20,80,90,tons,western,30,fall
349_122,100,30,60,20,80,90,tons,western,30,fall
349_123,100,30,60,20,80,90,tons,western,30,fall
349_131,100,30,60,20,80,90,tons,western,30,fall
349_132,100,30,60,20,80,90,tons,western,30,fall
349_133,100,30,60,20,80,90,tons,western,30,fall
350_111,100,30,60,20,80,90,tons,western,30,fall
350_112,100,30,60,20,80,90,tons,western,30,fall
350_113,100,30,60,20,80,90,tons,western,30,fall
350_121,100,30,60,20,80,90,tons,western,30,fall
350_122,100,30,60,20,80,90,tons,western,30,fall
350_123,100,30,60,20,80,90,tons,western,30,fall
350_131,100,30,60,20,80,90,tons,western,30,fall
350_132,100,30,60,20,80,90,tons,western,30,fall
350_133,100,30,60,20,80,90,tons,western,30,fall
350_211,100,30,60,20,80,90,tons,western,30,fall
350_212,100,30,60,20,80,90,tons,western,30,fall
350_213,100,30,60,20,80,90,tons,western,30,fall
350_221,100,30,60,20,80,90,tons,western,30,fall
350_222,100,30,60,20,80,90,tons,western,30,fall
350_223,100,30,60,20,80,90,tons,western,30,fall
350_231,100,30,60,20,80,90,tons,western,30,fall
350_232,100,30,60,20,80,90,tons,western,30,fall
350_233,100,30,60,20,80,90,tons,western,30,fall
350_311,100,30,60,20,80,90,tons,western,30,fall
350_312,100,30,60,20,80,90,tons,western,30,fall
350_313,100,30,60,20,80,90,tons,western,30,fall
350_321,100,30,60,20,80,90,tons,western,30,fall
350_322,100,30,60,20,80,90,tons,western,30,fall
350_323,100,30,60,20,80,90,tons,western,30,fall
350_331,100,30,60,20,80,90,tons,western,30,fall
350_332,100,30,60,20,80,90,tons,western,30,fall
350_333,100,30,60,20,80,90,tons,western,30,fall
350_411,100,30,60,20,80,90,tons,western,30,fall
350_412,100,30,60,20,80,90,tons,western,30,fall
350_413,100,30,60,20,80,90,tons,western,30,fall
350_421,100,30,60,20,80,90,tons,western,30,fall
350_422,100,30,60,20,80,90,tons,western,30,fall
350_423,100,30,60,20,80,90,tons,western,30,fall
350_431,100,30,60,20,80,90,tons,western,30,fall
350_432,100,30,60,20,80,90,tons,western,30,fall
350_433,100,30,60,20,80,90,tons,western,30,fall
350_511,100,30,60,20,80,90,tons,western,30,fall
350_512,100,30,60,20,80,90,tons,western,30,fall
350_513,100,30,60,20,80,90,tons,western,30,fall
350_521,100,30,60,20,80,90,tons,western,30,fall
350_522,100,30,60,20,80,90,tons,western,30,fall
350_523,100,30,60,20,80,90,tons,western,30,fall
350_531,100,30,60,20,80,90,tons,western,30,fall
350_532,100,30,60,20,80,90,tons,western,30,fall
350_533,100,30,60,20,80,90,tons,western,30,fall
351_111,100,30,60,20,80,90,tons,western,30,fall
351_112,100,30,60,20,80,90,tons,western,30,fall
351_113,100,30,60,20,80,90,tons,western,30,fall
351_121,100,30,60,20,80,90,tons,western,30,fall
351_122,100,30,60,20,80,90,tons,western,30,fall
351_123,100,30,60,20,80,90,tons,western,30,fall
351_131,100,30,60,20,80,90,tons,western,30,fall
351_132,100,30,60,20,80,90,tons,western,30,fall
351_133,100,30,60,20,80,90,tons,western,30,fall
352_111,100,30,60,20,80,90,tons,western,30,fall
352_112,100,30,60,20,80,90,tons,western,30,fall
352_113,100,30,60,20,80,90,tons,western,30,fall
352_121,100,30,60,20,80,90,tons,western,30,fall
352_122,100,30,60,20,80,90,tons,western,30,fall
352_123,100,30,60,20,80,90,tons,western,30,fall
352_131,100,30,60,20,80,90,tons,western,30,fall
352_132,100,30,60,20,80,90,tons,western,30,fall
352_133,100,30,60,20,80,90,tons,western,30,fall
352_211,100,30,60,20,80,90,tons,western,30,fall
352_212,100,30,60,20,80,90,tons,western,30,fall
352_213,100,30,60,20,80,90,tons,western,30,fall
352_221,100,30,60,20,80,90,tons,western,30,fall
352_222,100,30,60,20,80,90,tons,western,30,fall
352_223,100,30,60,20,80,90,tons,western,30,fall
352_231,100,30,60,20,80,90,tons,western,30,fall
352_232,100,30,60,20,80,90,tons,western,30,fall
352_233,100,30,60,20,80,90,tons,western,30,fall
352_311,100,30,60,20,80,90,tons,western,30,fall
352_312,100,30,60,20,80,90,tons,western,30,fall
352_313,100,30,60,20,80,90,tons,western,30,fall
352_321,100,30,60,20,80,90,tons,western,30,fall
352_322,100,30,60,20,80,90,tons,western,30,fall
352_323,100,30,60,20,80,90,tons,western,30,fall
352_331,100,30,60,20,80,90,tons,western,30,fall
352_332,100,30,60,20,80,90,tons,western,30,fall
352_333,100,30,60,20,80,90,tons,western,30,fall
352_411,100,30,60,20,80,90,tons,western,30,fall
352_412,100,30,60,20,80,90,tons,western,30,fall
352_413,100,30,60,20,80,90,tons,western,30,fall
352_421,100,30,60,20,80,90,tons,western,30,fall
352_422,100,30,60,20,80,90,tons,western,30,fall
352_423,100,30,60,20,80,90,tons,western,30,fall
352_431,100,30,60,20,80,90,tons,western,30,fall
352_432,100,30,60,20,80,90,tons,western,30,fall
352_433,100,30,60,20,80,90,tons,western,30,fall
353_111,100,30,60,20,80,90,tons,western,30,fall
353_112,100,30,60,20,80,90,tons,western,30,fall
353_113,100,30,60,20,80,90,tons,western,30,fall
353_121,100,30,60,20,80,90,tons,western,30,fall
353_122,100,30,60,20,80,90,tons,western,30,fall
353_123,100,30,60,20,80,90,tons,western,30,fall
353_131,100,30,60,20,80,90,tons,western,30,fall
353_132,100,30,60,20,80,90,tons,western,30,fall
353_133,100,30,60,20,80,90,tons,western,30,fall
354_111,100,30,60,20,80,90,tons,western,30,fall
354_112,100,30,60,20,80,90,tons,western,30,fall
354_113,100,30,60,20,80,90,tons,western,30,fall
354_121,100,30,60,20,80,90,tons,western,30,fall
354_122,100,30,60,20,80,90,tons,western,30,fall
354_123,100,30,60,20,80,90,tons,western,30,fall
354_131,100,30,60,20,80,90,tons,western,30,fall
354_132,100,30,60,20,80,90,tons,western,30,fall
354_133,100,30,60,20,80,90,tons,western,30,fall
354_211,100,30,60,20,80,90,tons,western,30,fall
354_212,100,30,60,20,80,90,tons,western,30,fall
354_213,100,30,60,20,80,90,tons,western,30,fall
354_221,100,30,60,20,80,90,tons,western,30,fall
354_222,100,30,60,20,80,90,tons,western,30,fall
354_223,100,30,60,20,80,90,tons,western,30,fall
354_231,100,30,60,20,80,90,tons,western,30,fall
354_232,100,30,60,20,80,90,tons,western,30,fall
354_233,100,30,60,20,80,90,tons,western,30,fall
354_311,100,30,60,20,80,90,tons,western,30,fall
354_312,100,30,60,20,80,90,tons,western,30,fall
354_313,100,30,60,20,80,90,tons,western,30,fall
354_321,100,30,60,20,80,90,tons,western,30,fall
354_322,100,30,60,20,80,90,tons,western,30,fall
354_323,100,30,60,20,80,90,tons,western,30,fall
354_331,100,30,60,20,80,90,tons,western,30,fall
354_332,100,30,60,20,80,90,tons,western,30,fall
354_333,100,30,60,20,80,90,tons,western,30,fall
354_411,100,30,60,20,80,90,tons,western,30,fall
354_412,100,30,60,20,80,90,tons,western,30,fall
354_413,100,30,60,20,80,90,tons,western,30,fall
354_421,100,30,60,20,80,90,tons,western,30,fall
354_422,100,30,60,20,80,90,tons,western,30,fall
354_423,100,30,60,20,80,90,tons,western,30,fall
354_431,100,30,60,20,80,90,tons,western,30,fall
354_432,100,30,60,20,80,90,tons,western,30,fall
354_433,100,30,60,20,80,90,tons,western,30,fall
355_111,100,30,60,20,80,90,tons,western,30,fall
355_112,100,30,60,20,80,90,tons,western,30,fall
355_113,100,30,60,20,80,90,tons,western,30,fall
355_121,100,30,60,20,80,90,tons,western,30,fall
355_122,100,30,60,20,80,90,tons,western,30,fall
355_123,100,30,60,20,80,90,tons,western,30,fall
355_131,100,30,60,20,80,90,tons,western,30,fall
355_132,100,30,60,20,80,90,tons,western,30,fall
355_133,100,30,60,20,80,90,tons,western,30,fall
355_211,100,30,60,20,80,90,tons,western,30,fall
355_212,100,30,60,20,80,90,tons,western,30,fall
355_213,100,30,60,20,80,90,tons,western,30,fall
355_221,100,30,60,20,80,90,tons,western,30,fall
355_222,100,30,60,20,80,90,tons,western,30,fall
355_223,100,30,60,20,80,90,tons,western,30,fall
355_231,100,30,60,20,80,90,tons,western,30,fall
355_232,100,30,60,20,80,90,tons,western,30,fall
355_233,100,30,60,20,80,90,tons,western,30,fall
355_311,100,30,60,20,80,90,tons,western,30,fall
355_312,100,30,60,20,80,90,tons,western,30,fall
355_313,100,30,60,20,80,90,tons,western,30,fall
355_321,100,30,60,20,80,90,tons,western,30,fall
355_322,100,30,60,20,80,90,tons,western,30,fall
355_323,100,30,60,20,80,90,tons,western,30,fall
355_331,100,30,60,20,80,90,tons,western,30,fall
355_332,100,30,60,20,80,90,tons,western,30,fall
355_333,100,30,60,20,80,90,tons,western,30,fall
355_411,100,30,60,20,80,90,tons,western,30,fall
355_412,100,30,60,20,80,90,tons,western,30,fall
355_413,100,30,60,20,80,90,tons,western,30,fall
355_421,100,30,60,20,80,90,tons,western,30,fall
355_422,100,30,60,20,80,90,tons,western,30,fall
355_423,100,30,60,20,80,90,tons,western,30,fall
355_431,100,30,60,20,80,90,tons,western,30,fall
355_432,100,30,60,20,80,90,tons,western,30,fall
355_433,100,30,60,20,80,90,tons,western,30,fall
355_511,100,30,60,20,80,90,tons,western,30,fall
355_512,100,30,60,20,80,90,tons,western,30,fall
355_513,100,30,60,20,80,90,tons,western,30,fall
355_521,100,30,60,20,80,90,tons,western,30,fall
355_522,100,30,60,20,80,90,tons,western,30,fall
355_523,100,30,60,20,80,90,tons,western,30,fall
355_531,100,30,60,20,80,90,tons,western,30,fall
355_532,100,30,60,20,80,90,tons,western,30,fall
355_533,100,30,60,20,80,90,tons,western,30,fall
356_111,100,30,60,20,80,90,tons,western,30,fall
356_112,100,30,60,20,80,90,tons,western,30,fall
356_113,100,30,60,20,80,90,tons,western,30,fall
356_121,100,30,60,20,80,90,tons,western,30,fall
356_122,100,30,60,20,80,90,tons,western,30,fall
356_123,100,30,60,20,80,90,tons,western,30,fall
356_131,100,30,60,20,80,90,tons,western,30,fall
356_132,100,30,60,20,80,90,tons,western,30,fall
356_133,100,30,60,20,80,90,tons,western,30,fall
356_211,100,30,60,20,80,90,tons,western,30,fall
356_212,100,30,60,20,80,90,tons,western,30,fall
356_213,100,30,60,20,80,90,tons,western,30,fall
356_221,100,30,60,20,80,90,tons,western,30,fall
356_222,100,30,60,20,80,90,tons,western,30,fall
356_223,100,30,60,20,80,90,tons,western,30,fall
356_231,100,30,60,20,80,90,tons,western,30,fall
356_232,100,30,60,20,80,90,tons,western,30,fall
356_233,100,30,60,20,80,90,tons,western,30,fall
356_311,100,30,60,20,80,90,tons,western,30,fall
356_312,100,30,60,20,80,90,tons,western,30,fall
356_313,100,30,60,20,80,90,tons,western,30,fall
356_321,100,30,60,20,80,90,tons,western,30,fall
356_322,100,30,60,20,80,90,tons,western,30,fall
356_323,100,30,60,20,80,90,tons,western,30,fall
356_331,100,30,60,20,80,90,tons,western,30,fall
356_332,100,30,60,20,80,90,tons,western,30,fall
356_333,100,30,60,20,80,90,tons,western,30,fall
356_411,100,30,60,20,80,90,tons,western,30,fall
356_412,100,30,60,20,80,90,tons,western,30,fall
356_413,100,30,60,20,80,90,tons,western,30,fall
356_421,100,30,60,20,80,90,tons,western,30,fall
356_422,100,30,60,20,80,90,tons,western,30,fall
356_423,100,30,60,20,80,90,tons,western,30,fall
356_431,100,30,60,20,80,90,tons,western,30,fall
356_432,100,30,60,20,80,90,tons,western,30,fall
356_433,100,30,60,20,80,90,tons,western,30,fall
357_111,100,30,60,20,80,90,tons,western,30,fall
357_112,100,30,60,20,80,90,tons,western,30,fall
357_113,100,30,60,20,80,90,tons,western,30,fall
357_121,100,30,60,20,80,90,tons,western,30,fall
357_122,100,30,60,20,80,90,tons,western,30,fall
357_123,100,30,60,20,80,90,tons,western,30,fall
357_131,100,30,60,20,80,90,tons,western,30,fall
357_132,100,30,60,20,80,90,tons,western,30,fall
357_133,100,30,60,20,80,90,tons,western,30,fall
357_211,100,30,60,20,80,90,tons,western,30,fall
357_212,100,30,60,20,80,90,tons,western,30,fall
357_213,100,30,60,20,80,90,tons,western,30,fall
357_221,100,30,60,20,80,90,tons,western,30,fall
357_222,100,30,60,20,80,90,tons,western,30,fall
357_223,100,30,60,20,80,90,tons,western,30,fall
357_231,100,30,60,20,80,90,tons,western,30,fall
357_232,100,30,60,20,80,90,tons,western,30,fall
357_233,100,30,60,20,80,90,tons,western,30,fall
357_311,100,30,60,20,80,90,tons,western,30,fall
357_312,100,30,60,20,80,90,tons,western,30,fall
357_313,100,30,60,20,80,90,tons,western,30,fall
357_321,100,30,60,20,80,90,tons,western,30,fall
357_322,100,30,60,20,80,90,tons,western,30,fall
357_323,100,30,60,20,80,90,tons,western,30,fall
357_331,100,30,60,20,80,90,tons,western,30,fall
357_332,100,30,60,20,80,90,tons,western,30,fall
357_333,100,30,60,20,80,90,tons,western,30,fall
357_411,100,30,60,20,80,90,tons,western,30,fall
357_412,100,30,60,20,80,90,tons,western,30,fall
357_413,100,30,60,20,80,90,tons,western,30,fall
357_421,100,30,60,20,80,90,tons,western,30,fall
357_422,100,30,60,20,80,90,tons,western,30,fall
357_423,100,30,60,20,80,90,tons,western,30,fall
